Watershed,River Mile,Site ID,Site Name,Sample Date,Entero. Count,Day of Rain (in.),Prior Day,2 Days Prior,3 Days Prior,Weather Station,Lab,Sample Type,Sample Order,Fluorescence,Comments ,Dilution ,QA Qualifier,,,,,
Bronx,21.47,BR-21.47,BR-WC 8 / Mount Pleasant- S Kensico Ave at Pat Henry Field,7/5/18 8:47,1334,0,0.01,0.01,0,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,21.47,BR-21.47,BR-WC 8 / Mount Pleasant- S Kensico Ave at Pat Henry Field,8/2/18 7:35,6488,0,0.21,0,0,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,21.47,BR-21.47,BR-WC 8 / Mount Pleasant- S Kensico Ave at Pat Henry Field,8/16/18 8:30,988,0,0,0,0.4,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,21.47,BR-21.47,BR-WC 8 / Mount Pleasant- S Kensico Ave at Pat Henry Field,8/30/18 8:30,563,0,0,0,0,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,21.47,BR-21.47,BR-WC 8 / Mount Pleasant- S Kensico Ave at Pat Henry Field,9/13/18 8:20,4352,0.03,1.08,0.02,0.76,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,21.47,BR-21.47,BR-WC 8 / Mount Pleasant- S Kensico Ave at Pat Henry Field,10/11/18 8:55,336,0,0,0.04,0.02,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,5/18/17 7:15,52,0,0,0,0,KNYC,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,6/15/17 11:02,336,0,0.29,0,0,KNYC,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,8/10/17 8:50,183,0,0,0,0,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,9/7/17 8:00,545,0.09,0.46,0.01,0.01,KNYWHITE16,CURB,Watershed,Main Stem,,,,HT,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,10/5/17 9:10,85,0,0,0,0,KNYWHITE16,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,5/24/18 8:08,216,0,0,0,0,KNYWHITE16,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,6/7/18 12:50,309,0,0,0.18,0.45,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,6/21/18 12:50,309,0,0,0.18,0.45,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,7/5/18 8:30,1063,0,0.01,0.01,0,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,8/2/18 7:22,7701,0,0.21,0,0,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,8/16/18 8:17,315,0,0,0,0.4,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,8/30/18 8:17,181,0,0,0,0,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,9/13/18 8:07,708,0.03,1.08,0.02,0.76,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,23.41,BR-23.41,BR-WC 10 / Mount Pleasant- Highclere Lane,10/11/18 8:43,226,0,0,0.04,0.02,KNYVALHA3,CURB,Watershed,Main Stem,,,,,,,,,
Bronx,11.05,BR-SB-0.30,BR-GS 1 / Sprain Brook at Palmer and Millard Ave,6/21/18 6:37,1334,0,0,0.04,0.48,KNYMOUNT30,CURB,,,,,,HT,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,6/12/10 17:55,30,0,0.14,0.45,0.14,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,11/4/10 16:40,5790,1.15,0,0,0,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,11/6/11 11:40,<10,0,0,0,0,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,6/2/12 10:58,1459,0.63,0.03,0.24,0.01,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,7/14/12 11:00,<10,0.01,0,0.05,0.03,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,8/4/12 13:10,<10,0,0,0,0.09,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,9/8/12 11:10,110,1.38,0,0.01,2.64,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,10/6/12 12:31,41,0,0.01,0.38,0.01,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,5/4/13 13:07,10,0,0,0,0,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,6/15/13 11:50,96,0,0.58,1.73,0.01,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,7/13/13 11:25,63,0.04,0.12,0.13,0.02,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,8/10/13 12:10,108,0,0.86,0.65,0.01,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,9/14/13 11:45,985,0,0.03,1.58,0,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,10/12/13 11:40,771,0,0,0,0,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,5/3/14 12:15,41,0,0.02,0.28,2.89,KNYCORTL7,Fletcher,Tidal,HR Reference,8.659,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,6/7/14 12:50,20,0,0.7,0.7,0.06,KNYCORTL7,Fletcher,Tidal,HR Reference,9.04,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,7/5/14 12:46,41,0,0.15,2.2,0.86,KNYCORTL7,Fletcher,Tidal,HR Reference,8.38,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,8/2/14 11:45,74,0.03,0.21,0.02,0,KNYCORTL7,Fletcher,Tidal,HR Reference,8.867,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,9/6/14 12:40,30,0.94,0,0,0,KNYCORTL7,Fletcher,Tidal,HR Reference,9.334,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,10/4/14 12:00,281,0.49,0,0.01,0,KNYCORTL7,Fletcher,Tidal,HR Reference,7.501,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,5/2/15 10:15,<10,0,0,0,0,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,6/6/15 11:45,10,0.42,0.01,0,0,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,7/4/15 11:45,<10,0,0,0,0.77,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,8/1/15 12:05,<10,0,0,1.5,0,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,9/5/15 12:17,<10,0,0,0,0,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,10/3/15 12:05,85,0.32,0.37,0.11,1.42,KNYCORTL7,Fletcher,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,5/14/16 13:30,52,0.01,0.31,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,6/11/16 10:00,190,0,0,0,0.05,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,7/9/16 9:35,840,0,0.06,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,8/13/16 10:30,170,0,0.15,0.26,0.26,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,9/10/16 9:28,180,0.18,0,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,10/8/16 9:18,280,0.01,0,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,5/20/17 9:16,120,0,0,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,6/17/17 9:20,2489,0,0.28,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,7/15/17 9:26,473,0.02,0.85,0.48,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,8/19/17 9:26,84,0,0.71,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,9/16/17 9:26,223,0,0,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,1:10,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,10/21/17 9:16,<10,0,0,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,5/19/18 9:36,1081,0.3,0,0.26,1.36,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,6/16/18 9:47,473,0,0,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,8/18/18 9:20,17329,0.02,0.94,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,9/15/18 9:42,107,0,0.01,0,0.05,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0,28E,Kingsland Pt. Park- Pocantico River,10/27/18 9:47,75,0.78,0,0,0,KNYCORTL7,CURB,Tidal,HR Reference,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,6/12/10 14:51,1553,0,0,0.01,0.09,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,11/6/11 11:43,32,0,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,5/12/12 11:07,60,0,0,0.34,0.65,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,6/2/12 12:00,2420,0.92,0.02,0,0.01,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,7/14/12 10:52,361,0.07,0,0,0.02,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,8/4/12 11:33,83,0,0,0,0.06,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,9/8/12 10:19,308,1.47,0,0,0.48,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,0,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,10/6/12 11:04,>2420,0,0.01,1.15,0.31,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,5/4/13 11:55,7,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,6/15/13 10:32,921,0,0.29,0.66,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,7/13/13 10:16,1300,0.02,0.09,0.04,0.2,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,8/10/13 11:01,980,0,0.28,0.11,0.04,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,9/14/13 12:15,1046,0,0.05,1.71,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,10/12/13 11:47,285,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,5/3/14 11:20,167,0,0,0.3,1.36,KNYHAWTH1,Fletcher,Watershed,Main Stem,14.09,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,6/7/14 11:37,73,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Main Stem,11.9,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,7/5/14 13:01,1553,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Main Stem,22.29,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,8/2/14 12:35,>2420,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,11.77,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,9/6/14 11:12,1986,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,10.26,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,10/4/14 11:16,>2420,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Main Stem,9.046,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,5/2/15 11:52,11,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,6/6/15 10:33,1300,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,7/4/15 11:05,435,0,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,8/1/15 11:06,120,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,9/5/15 11:45,>2420,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,10/3/15 11:31,2420,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,5/14/16 11:44,44,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,6/11/16 9:30,1203,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,7/9/16 9:38,1553,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,8/13/16 9:34,>2420,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,9/10/16 9:25,1153,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,10/8/16 9:30,71,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,5/20/17 9:05,120,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,6/17/17 9:10,1785,0,0.23,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,7/15/17 9:12,624,0,0.46,0.37,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,8/19/17 9:06,801,0,0.38,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,9/16/17 9:08,638,0,0.01,0.43,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,10/21/17 9:01,80,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,5/19/18 9:21,4106,0.24,0,0.3,0.89,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,6/16/18 9:20,187,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,8/18/18 9:05,15531,0.52,1.44,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,9/15/18 9:23,109,0,0.01,0.03,1.08,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.57,PR-0.57,Sleepy Hollow- Below Philipsburg Manor,10/27/18 9:26,3441,0.27,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,6/12/10 14:25,687,0,0,0.01,0.09,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,11/4/10 18:40,>2420,1.11,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,11/6/11 11:46,59,0,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,5/12/12 11:20,155,0,0,0.34,0.65,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,6/2/12 11:55,>2420,0.92,0.02,0,0.01,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,7/14/12 10:31,345,0.07,0,0,0.02,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,8/4/12 11:46,184,0,0,0,0.06,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,9/8/12 10:35,238,1.47,0,0,0.48,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,10/6/12 11:10,>2420,0,0.01,1.15,0.31,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,5/4/13 11:45,21,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,6/15/13 10:25,461,0,0.29,0.66,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,7/13/13 10:28,1203,0.02,0.09,0.04,0.2,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,8/10/13 11:16,2420,0,0.28,0.11,0.04,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,9/14/13 12:21,579,0,0.05,1.71,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,0,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,10/12/13 11:40,101,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,5/3/14 11:40,126,0,0,0.3,1.36,KNYHAWTH1,Fletcher,Watershed,Main Stem,13.68,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,6/7/14 11:20,70,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Main Stem,12.13,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,7/5/14 13:10,1414,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Main Stem,22.71,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,8/2/14 12:45,>2420,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,11.87,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,9/6/14 11:01,461,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,10.24,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,10/4/14 11:09,>2420,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Main Stem,9.643,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,5/2/15 11:47,10,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,6/6/15 10:27,980,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,7/4/15 11:26,184,0,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,8/1/15 11:17,111,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,9/5/15 11:56,24,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,10/3/15 11:41,>2420,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,5/14/16 11:36,26,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,6/11/16 9:10,1733,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,7/9/16 9:28,727,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,8/13/16 9:46,>2420,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,9/10/16 9:35,549,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,10/8/16 9:22,>2420,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,5/20/17 9:27,64,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,6/17/17 9:30,689,0,0.23,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,7/15/17 9:37,2420,0,0.46,0.37,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,8/19/17 9:16,1414,0,0.38,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,9/16/17 9:15,2420,0,0.01,0.43,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,10/21/17 9:07,158,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,0.82,PR-0.82,Sleepy Hollow Cemetery,5/19/18 9:43,613,0.25,0,0.3,0.89,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
